,Claps,Creator,Date,Image count,ReadingTime,Subtitle,Tags,Title,Topics,WordCount
704,52.0,84d7e9c4cacf,1606890772682.0,1.0,2.7962264150943397,How to channel good news into fresh-start energy,", Hope, Self, Mental Health, Mindfulness, Feelings",A Moment of Hope Is a Powerful Motivator,", Mindfulness, Mental Health, Self",688.0
705,63.0,8e0796314330,1606890772674.0,1.0,2.935849056603774,What the pandemic taught me about pausing the Rube Goldberg machine of life,", Self, Mental Health, Productivity, Life Lessons, Coping",A Mantra for When You Feel Like You’re Not Doing Enough,", Mental Health, Productivity, Self",725.0
706,0.0,1cfc90505c0c,1606849567812.0,1.0,4.030188679245283,"Life is everything, not just some things.",", Grief, Life, Life Lessons, 2020, Covid 19",2020 Wasn’t A Waste Of A Year,", Mindfulness, Mental Health",1015.0
709,28.0,801b8c47e1a,1606842169463.0,1.0,8.890566037735848,"Coached to be dishonest, brainwashed into denial, I had to dig for the truth",", Mental Health, Abuse, Anxiety, Depression, Therapy",Lying To Therapists Kept Me Trapped In Abuse,", Mental Health, Relationships",2303.0
710,51.0,607cf08875e8,1606833272951.0,10.0,11.476415094339623,"For more energy, motivation, and all around happiness",", Health, Mental Health, Wellness, Nutrition, Motivation",What I Do to Increase my Naturally Low Dopamine Level,", Lifestyle, Mental Health, Health",2710.0
711,241.0,d780a69934f8,1606835968617.0,8.0,13.763522012578616,"I reached my wit’s end, just one month into the pandemic. These are the steps I took to get back in control.",", Self Improvement, Life Lessons, Productivity, Inspiration, Habits",How I Reset Myself to Mental Clarity and Cleaned Up My Habits,", Lifestyle, Mindfulness, Mental Health, Productivity, Self",3347.0
712,0.0,1f2d37762dca,1606760667532.0,3.0,5.8669811320754715,"Contrary to what many people believe, you don’t need to have a mental illness to benefit from therapy.",", Life, Life Lessons, Health, Mental Health, Therapy",What Can Therapy Do for You?,", Mental Health",1409.0
713,45.0,4fa9be47ca36,1606824175749.0,1.0,6.237735849056604,The lunacy of letting someone or something ruin your day,", Self, Mental Health, Personal Development, Life Lessons, Mindfulness",Trying to Control the Uncontrollable is Driving Us Crazy,", Mental Health, Self",1600.0
714,345.0,daeb2048e009,1606789073197.0,3.0,3.365094339622641,Insights from an Aspiring Therapist,", Depression, Suicide, Mental Health, Psychology, Counselling",Looking Out for Friends Battling Depression and Suicide,", Mental Health",746.0
725,4160.0,ceef4c8e43d4,1606913581268.0,7.0,5.672641509433962,"There’s a new 800-pound gorilla in the email marketing jungle, and its name is Amazon",", Email, Email Marketing, MailChimp, Newsletter, Marketing",Mailchimp Is Dead (It Just Doesn’t Know It Yet),", Marketing, Business",1225.0
726,1734.0,78e429aad85a,1605906037470.0,1.0,2.467924528301887,Spoiler: Because it could gut Facebook’s ad business,", Apple, Privacy, Facebook, Technology, Data",Why Facebook Wants to Stop Apple’s Big Transparency Push,", Digital Life, Business, Privacy, Social Media, Technology",601.0
727,1564.0,58b5c4fe9d63,1605884662514.0,1.0,4.532075471698113,"Buried in its big announcement, the legacy automaker says it will tame metallic lithium",", General Motors, Battery, Automobile, Electric Vehicles",GM Claims It’s On the Verge of Commercializing the Most Exotic Battery Chemistry of All,", Business, Future, Transportation, Technology",1148.0
728,1878.0,ff086d17b40f,1606232013779.0,1.0,7.69056603773585,A reading list for all entrepreneurs,", Business, Entrepreneurship, Books, Startup, Self Improvement",The 20 Best Business Books of 2020,", Books, Business, Startups",1985.0
730,50.0,54995b8579ab,1606916013217.0,1.0,12.860377358490565,From deciding to sell to closing the deal,", Business, Startup, Entrepreneurship, Negotiation, Money",How I Negotiated the Sale of My Online Business,", Digital Life, Business, Startups",3355.0
732,1.0,c05125c8e55e,1606853235008.0,7.0,8.506603773584906,Online marketplaces have a responsibility to their supplier and to their customers. Yet we see tech companies running marketplaces that ...,", Marketplaces, Ethics, Humane Tech, Product Management",Marketplace ethics: App stores and Amazon,", Business, Product Management",1976.0
733,386.0,a4ac7cb83321,1606799445643.0,4.0,5.737735849056604,"As if 2020 couldn’t get any worse, a business icon dies but leaves a legacy of remarkable leadership advice.",", Tony Hsieh, Human Resources, Startup, Leadership, Startup Lessons",How Tony Hsieh’s Death Is A Reminder Of How To Build A Great Company And Life,", Business, Startups",1335.0
735,63.0,b892e7626234,1606862558174.0,1.0,11.826415094339621,And what to do instead,", Programming, Self Improvement, Personal Development, Productivity, Work",How to Stop Being a People Pleaser,", Software Engineering, Business, Work, Startups",3081.0
736,117.0,96d8c816c5db,1606890773786.0,2.0,4.94559748427673,But will Tim Cook be bold enough to go for it?,", Apple, Business, Technology, Economics, Computing","With Apple Silicon, the Mac is Now Capable of Market Dominance",", Digital Life, Economy, Software Engineering, Business, Technology",1209.0
739,1.0,da33c035aef1,1606839330454.0,2.0,3.7418238993710693,Coca-Cola severely underestimated the power of tradition and consumer loyalty,", Marketing, Branding, Life Lessons, Business",Pepsi Forced Coca-Cola To Make One Of The Biggest Marketing Mistakes in History,", Marketing, Business",890.0
740,72.0,370100ca0fe1,1606893927324.0,1.0,3.128301886792453,Disney+ enables a shared viewing mode. So does Amazon’s Prime Video. There’s even a “Netflix Party” chrome extension available in the…,", Product Management, Product Design, Entrepreneurship, Strategy, Netflix",Why won’t Netflix party?,", Culture, Marketing, Business",776.0
741,80.0,c691f86f6a89,1606845767788.0,2.0,4.3569182389937104,"An expensive, fashionable cookie, to top years of strange limited edition treasures",", Marketing, Branding, Fashion, Culture, Consumer Behavior",How Scarcity Marketing Justified the Most Unusual Collaboration,", Marketing, Business",1053.0
742,326.0,a76508074bec,1606890772584.0,5.0,7.39937106918239,"An exclusive excerpt from Scott Galloway’s new book, ‘Post Corona’",", Capitalism, Economy, Book Excerpts, Scott Galloway, Society",Welcome to the Hunger Games Economy,", Money, Economy, Society, Business, Book Excerpts",1740.0
743,28.0,a31f1fd1e48,1606836769973.0,5.0,5.391823899371069,What you can learn from the 5-minute long YouTube ad that has landed Mannkitchen nearly $1 million in pre-orders for a pepper grinder,", Business, Marketing, Social Media, Social Media Marketing, YouTube",I Didn’t Click “Skip Ad” for the First Time Ever,", Marketing, Business",1208.0
744,38.0,df5c46771b44,1606877129791.0,2.0,7.685220125786164,How to be one of the booing e-commerce businesses in this era that everyone else is failing.,", E Commerce Business, E Commerce Market, Covid 19, Personalization, Customer Success",How E-Commerce Businesses Can Play Covid-19 Situation for Their Benefit,", Marketing, Business",1935.0
755,3815.0,258bbb1f10d8,1605713413947.0,2.0,2.017295597484277,Welcome to the internet,", Marketing, Money, Social Media, Freelancing, Creativity","How This Designer Made $100,000 in 6 Days",", Design",433.0
758,1916.0,b28bb8eed7b,1605443090576.0,18.0,7.64622641509434,30 days of Blender,", 3d, Design, Product Design, UX, Ts",Learning 3D as a product designer,", Visual Design, Design, UX",1589.0
759,19.0,46be1b4016,1606912008110.0,1.0,2.1245283018867926,And how it could be fixed.,", Design Thinking, Automobile, Education, Life Lessons, Design",Why car design education is broken,", Design, UX",510.0
760,21.0,e9d0f6317ad0,1606916407352.0,10.0,11.533018867924529,The exception that proves the rule…,", Harley Davidson, Bauhaus, Architecture, Design, Art",How many architects is too many architects?,", Design",2725.0
761,35.0,e7722387355b,1606910802921.0,6.0,5.433018867924528,Another site adds a story features and users are left to wonder who is really benefitting from all of these stories.,", Business, Product Design, Social Media, User Experience, UX","Spotify adds Stories, but is there any value to them?",", Design, UX, Social Media",1188.0
764,0.0,53a94b30e656,1606846412973.0,1.0,3.69811320754717,How do you feel in the rooms you live and work in?,", Function, Design, Psychology, Colors, Color Theory",Color theory — why are colors important in interior design. — Cobalt Blue 1802,", Design",927.0
766,31.0,c1e1763da779,1606918625440.0,4.0,4.190566037735849,An exercise to better understand why UX Design Patterns matter,", Visual Design, UX, Technology, Creativity, Programming",The consequences of ignoring the best practices from the design field,", Design, UX, Programming, Technology",925.0
767,5.0,7028d4c0ad30,1606863492653.0,10.0,6.721698113207547,How meaningful “intent text” can replace Lorem ipsum and rough copy,", Content Strategy, Ux Writing, UX Design, Best Practices, Product Design",Creating more effective placeholder copy for UX design,", Design, UX",1450.0
769,58.0,d895ec794549,1606880770117.0,4.0,6.209433962264151,"“Deliver fast means fast feedback” — Speed is often identified with startup companies. However, when business development continues to rise",", UX Design, Design Debt, Agile",Design Debt: Why You Should Avoid It (Especially in Fast-Paced Company),", Design, UX",1460.0
770,20.0,c1bfc23ab099,1606841365543.0,5.0,6.772955974842767,The Hidden Psychology of Safe Space,", Psychology, Interior Design, Wellness, Architecture, Work",Saving the Workplace by Design,", Design, Psychology, Work",1574.0
771,112.0,c98f2d0ccea1,1604520336259.0,4.0,5.088679245283019,"Know Logo helps you navigate today’s greenwashed marketplace, one logo at a time. Next up: LEED.",", Environment, Lifestyle, Architecture, Cities, Housing",Get to Know the Global Scheme that Promotes Green Building,", Design, Climate Change",1163.0
772,74.0,6b131b60f9d1,1606842168162.0,6.0,4.900943396226415,"The universal design might not work, and Google’s icons are a perfect example",", Design, Google, Technology, Marketing, Visual Design",Why New Google Icons Don’t Work: Incorrect Design Principles,", Marketing, Design",1047.0
774,0.0,1b03963305b2,1606683599715.0,1.0,6.305660377358491,"When I was an elementary school student, we had to do hearing tests and eye tests every year. The hearing tests showed that I was…",", Colorblind, Web Development, Web Design, Disability, Accessibility",Being Colorblind in a World Full of Color,", Design",1618.0
785,1791.0,f36975725e18,1605535349770.0,4.0,4.692452830188679,The wealth gap is getting bigger,", Economics, Inequality, Society, Money, Politics",The Sad Reason the Housing Market Is Booming During a Recession,", Money, Economy, Society",1058.0
786,2081.0,41e01d325219,1605987308371.0,1.0,7.041509433962264,One Simple Fact Everyone Should Know About 21st-Century Economics,", Life, News, Leadership, Culture, Politics","If the World Feels Broken, That’s Because It Is",", Economy, Politics",1813.0
787,989.0,2ff24ac29359,1605873456292.0,1.0,7.622641509433962,"A decade and a half after the publication of Chris Anderson’s book, most creators have lost out to the aggregators",", The Long Tail, Business, Passion Economy, Ecommerce, Platform",What Everyone Got Wrong About ‘the Long Tail’,", Digital Life, Economy, Society, Business, Technology",1967.0
788,1432.0,d07e649de714,1606636285273.0,4.0,6.19056603773585,The final labor right is the right to not labor,", Work, Economics, Politics, Communism, Society",You Have The Right To Not Work,", Economy, Society, Basic Income, Equality",1455.0
789,9.0,8bfa0aec7536,1606907265389.0,5.0,7.969182389937107,“…Are we in a bubble?”,", Economics, Economy, Stock Market, Stocks, Finance","Businesses Closed, Millions Were Left Unemployed… So Why Did Stocks Rally?",", Economy",1891.0
790,261.0,d30498f21a97,1606871074376.0,2.0,8.33805031446541,This is not the efficiency and innovation we’re told it is,", Politics, Culture, Economics, Coronavirus, Healthcare",Unbridled Capitalism’s Consistent and Colossal Failures Have Me Feeling Burnt Out,", Economy, Politics",2108.0
793,7.0,68d0a1fff1ac,1606860650717.0,1.0,2.9471698113207547,"Congress is also trying to avert a shutdown so a smaller stimulus package may move through the Senate, but without direct payments.",", Stimulus, Money, Congress, Covid 19 Crisis, Politics","Here’s why those $1,200 stimulus checks probably aren’t coming anytime soon",", Money, Economy, Politics, Basic Income",728.0
794,71.0,42ebb1739a47,1602952047811.0,2.0,11.088993710691824,How the Information You Don’t Have Can Take Your Money,", Investment, Investing, Stock Market, Value Investing, Finance",How Not to be Dumb Money: Channel Check Research,", Money, Economy, Business",2837.0
795,27.0,529888e86861,1606838120984.0,4.0,4.813207547169812,Several factors indicate the bull run is in its early innings,", Finance, Stock Market, Economy, Investing, Money",Record Amounts of Cash on The Sideline Can Fuel The Current Bull Market,", Economy",1090.0
797,2.0,cfa70659fe65,1606835888188.0,2.0,5.7191823899371075,Share prices do not rise in the long term by accident.,", Stock Market, Finance, Personal Finance, Investing, Money",3 Reasons Why the Stock Market Could Rise Almost Forever,", Money, Economy",1414.0
798,130.0,1a91f8b39753,1606832498977.0,1.0,5.011320754716981,The question of ‘what to call’ the over-exploited world should not be a question in the first place.,", Politics, History, Development, Government, Socialism",Terminology and the “Developing World”,", Economy, Politics, World, History",1275.0
799,3.0,964cfd97324c,1606858936181.0,1.0,4.886792452830189,The anticipated evolution of the economic crisis caused by the COVID-19 pandemic is playing out. While the resilience of the US economy…,", Eviction Moratorium, Economic Recovery, Stimulus Package, Restaurant Industry",Last Train to Fast Recovery,", Economy",1242.0
800,58.0,472f5ba7aa4a,1606877195324.0,6.0,13.893396226415094,President-elect Joe Biden should create the digital equivalent of FDR’s WPA to rebuild public faith in our government and democracy itself.,", Technology, Government, Biden, Economics, Public Policy",A Proposal to Establish the U.S. Digital Progress Administration,", Economy, Politics, Technology",3430.0
